Date,Year,City,State,Region,Customer,Flavor,Transaction_Type,Quantity,Unit_Price,Sales,Profits,Stock_Change,Reorder_Point,Stock_Balance,Reorder_Alert
2024-01-17 21:59:18.231646329,2024,Chennai,Tamil Nadu,West,RetailMart,Tomato Wafers,Inbound,164,9.47,1552.65,182.69,164,246,520,NO
2024-01-18 00:19:17.991598319,2024,Ahmedabad,Gujarat,East,QuickBuy,Tomato Wafers,Inbound,139,8.43,1171.72,311.71,139,275,396,NO
2024-01-18 02:39:17.751550310,2024,Ahmedabad,Gujarat,East,SuperStore,Salted Wafers,Outbound,168,6.38,1072.25,290.17,-168,475,995,NO
2024-01-18 04:59:17.511502300,2024,Surat,Gujarat,East,ShopEase,Black Pepper Wafers,Return,66,9.39,620.05,89.26,66,288,356,NO
2024-01-18 07:19:17.271454291,2024,Surat,Gujarat,West,RetailMart,Black Pepper Wafers,Inbound,87,9.96,866.8,97.91,87,259,185,YES
2024-01-18 09:39:17.031406281,2024,Delhi,Delhi,North,ShopEase,Aloo Bhujia Wafers,Inbound,38,9.04,343.39,85.08,38,401,669,NO
2024-01-18 11:59:16.791358271,2024,Bangalore,Karnataka,South,QuickBuy,Cheese Wafers,Inbound,24,11.79,282.88,40.26,24,447,542,NO
2024-01-18 14:19:16.551310262,2024,Jaipur,Rajasthan,West,ShopEase,Cream & Onion Wafers,Outbound,21,9.21,193.39,34.56,-21,173,150,YES
2024-01-18 16:39:16.311262252,2024,Ahmedabad,Gujarat,West,QuickBuy,Cheese Wafers,Inbound,110,14.61,1607.56,181.38,110,451,318,YES
2024-01-18 18:59:16.071214243,2024,Ahmedabad,Gujarat,South,ShopEase,Mint Masala Wafers,Inbound,165,10.99,1813.81,263.46,165,117,753,NO
2024-01-18 21:19:15.831166233,2024,Mumbai,Maharashtra,North,QuickBuy,Mint Masala Wafers,Inbound,93,13.07,1215.95,314.42,93,239,667,NO
2024-01-18 23:39:15.591118223,2024,Surat,Gujarat,West,BigMart,Cream & Onion Wafers,Outbound,134,6.09,816.54,213.02,-134,214,58,YES
2024-01-19 01:59:15.351070214,2024,Jaipur,Rajasthan,East,BigMart,Mint Masala Wafers,Outbound,112,8.97,1004.97,142.12,-112,427,9,YES
2024-01-19 04:19:15.111022204,2024,Hyderabad,Telangana,East,BigMart,Cream & Onion Wafers,Outbound,33,8.37,276.16,46.17,-33,324,856,NO
2024-01-19 06:39:14.870974195,2024,Delhi,Delhi,West,BigMart,Cream & Onion Wafers,Inbound,158,10.69,1689.78,214.34,158,145,123,YES
2024-01-19 08:59:14.630926185,2024,Bangalore,Karnataka,North,BigMart,Mint Masala Wafers,Outbound,147,13.61,2000.84,229.77,-147,137,355,NO
2024-01-19 11:19:14.390878175,2024,Pune,Maharashtra,East,SuperStore,Masala Wafers,Outbound,119,5.78,688.22,205.39,-119,305,345,NO
2024-01-19 13:39:14.150830166,2024,Bangalore,Karnataka,East,ShopEase,Cream & Onion Wafers,Inbound,87,5.73,498.14,115.13,87,485,793,NO
2024-01-19 15:59:13.910782156,2024,Chennai,Tamil Nadu,South,BigMart,Salted Wafers,Inbound,110,13.5,1485.35,309.58,110,108,236,NO
2024-01-19 18:19:13.670734147,2024,Ahmedabad,Gujarat,North,SuperStore,Salted Wafers,Inbound,155,7.13,1104.92,279.65,155,352,332,YES
2024-01-19 20:39:13.430686137,2024,Delhi,Delhi,West,SuperStore,Mint Masala Wafers,Outbound,151,11.69,1764.82,473.0,-151,207,16,YES
2024-01-19 22:59:13.190638127,2024,Chennai,Tamil Nadu,South,ShopEase,Cream & Onion Wafers,Outbound,171,10.43,1783.32,466.06,-171,488,423,YES
2024-01-20 01:19:12.950590118,2024,Jaipur,Rajasthan,South,ShopEase,Chilli Wafers,Outbound,137,13.33,1826.06,188.65,-137,197,323,NO
2024-01-20 03:39:12.710542108,2024,Pune,Maharashtra,South,QuickBuy,Cheese Wafers,Inbound,67,6.25,418.81,57.53,67,374,22,YES
2024-01-20 05:59:12.470494099,2024,Surat,Gujarat,North,QuickBuy,Chilli Wafers,Inbound,85,6.3,535.32,123.65,85,170,930,NO
2024-01-20 08:19:12.230446089,2024,Delhi,Delhi,North,BigMart,Cream & Onion Wafers,Return,159,10.57,1680.34,294.31,159,138,458,NO
2024-01-20 10:39:11.990398079,2024,Delhi,Delhi,North,RetailMart,Cream & Onion Wafers,Inbound,45,14.46,650.87,192.98,45,397,459,NO
2024-01-20 12:59:11.750350070,2024,Ahmedabad,Gujarat,West,QuickBuy,Black Pepper Wafers,Outbound,182,9.15,1665.3,388.15,-182,189,520,NO
2024-01-20 15:19:11.510302060,2024,Kolkata,West Bengal,North,RetailMart,Salted Wafers,Outbound,173,8.27,1430.61,416.75,-173,318,718,NO
2024-01-20 17:39:11.270254051,2024,Delhi,Delhi,South,QuickBuy,Aloo Bhujia Wafers,Inbound,31,11.07,343.07,48.13,31,206,556,NO
2024-01-20 19:59:11.030206041,2024,Mumbai,Maharashtra,East,SuperStore,Tomato Wafers,Inbound,136,14.3,1945.41,530.69,136,491,420,YES
2024-01-20 22:19:10.790158031,2024,Pune,Maharashtra,West,SuperStore,Cream & Onion Wafers,Outbound,89,13.37,1189.87,195.46,-89,195,964,NO
2024-01-21 00:39:10.550110022,2024,Pune,Maharashtra,West,SuperStore,Aloo Bhujia Wafers,Inbound,198,14.95,2961.06,882.14,198,131,402,NO
2024-01-21 02:59:10.310062012,2024,Mumbai,Maharashtra,West,RetailMart,Cheese Wafers,Outbound,109,5.23,569.6,74.92,-109,225,330,NO
2024-01-21 05:19:10.070014003,2024,Hyderabad,Telangana,South,BigMart,Cream & Onion Wafers,Inbound,193,6.13,1182.82,240.43,193,246,456,NO
2024-01-21 07:39:09.829965993,2024,Mumbai,Maharashtra,North,QuickBuy,Chilli Wafers,Outbound,105,11.09,1164.94,301.22,-105,379,482,NO
2024-01-21 09:59:09.589917983,2024,Mumbai,Maharashtra,South,QuickBuy,Salted Wafers,Outbound,170,13.21,2244.98,418.75,-170,123,497,NO
2024-01-21 12:19:09.349869974,2024,Pune,Maharashtra,East,RetailMart,Salted Wafers,Outbound,182,7.85,1429.14,276.71,-182,308,26,YES
2024-01-21 14:39:09.109821964,2024,Bangalore,Karnataka,North,SuperStore,Cheese Wafers,Inbound,173,7.39,1278.84,380.16,173,219,396,NO
2024-01-21 16:59:08.869773954,2024,Pune,Maharashtra,East,BigMart,Cheese Wafers,Outbound,157,12.87,2020.55,373.93,-157,373,952,NO
2024-01-21 19:19:08.629725945,2024,Kolkata,West Bengal,West,QuickBuy,Aloo Bhujia Wafers,Inbound,27,5.56,150.22,33.17,27,239,187,YES
2024-01-21 21:39:08.389677935,2024,Ahmedabad,Gujarat,West,BigMart,Salted Wafers,Inbound,47,8.69,408.61,45.32,47,396,139,YES
2024-01-21 23:59:08.149629926,2024,Chennai,Tamil Nadu,South,BigMart,Tomato Wafers,Inbound,160,10.06,1609.29,432.0,160,442,520,NO
2024-01-22 02:19:07.909581916,2024,Bangalore,Karnataka,North,ShopEase,Tomato Wafers,Inbound,118,10.6,1251.21,287.32,118,181,745,NO
2024-01-22 04:39:07.669533906,2024,Surat,Gujarat,West,BigMart,Cream & Onion Wafers,Inbound,132,12.29,1621.77,293.22,132,499,91,YES
2024-01-22 06:59:07.429485897,2024,Chennai,Tamil Nadu,South,ShopEase,Black Pepper Wafers,Inbound,153,8.55,1307.91,135.02,153,307,76,YES
2024-01-22 09:19:07.189437887,2024,Ahmedabad,Gujarat,East,RetailMart,Black Pepper Wafers,Return,196,11.13,2180.86,476.16,196,132,851,NO
2024-01-22 11:39:06.949389878,2024,Kolkata,West Bengal,South,SuperStore,Cheese Wafers,Outbound,158,10.85,1714.89,175.83,-158,123,243,NO
2024-01-22 13:59:06.709341868,2024,Kolkata,West Bengal,North,ShopEase,Aloo Bhujia Wafers,Inbound,113,10.48,1183.81,118.67,113,160,844,NO
2024-01-22 16:19:06.469293858,2024,Surat,Gujarat,North,BigMart,Black Pepper Wafers,Return,149,11.4,1699.32,379.32,149,410,666,NO
2024-01-22 18:39:06.229245849,2024,Bangalore,Karnataka,North,SuperStore,Masala Wafers,Inbound,153,7.59,1161.96,160.12,153,288,729,NO
2024-01-22 20:59:05.989197839,2024,Hyderabad,Telangana,West,BigMart,Tomato Wafers,Inbound,90,5.85,526.18,72.81,90,183,958,NO
2024-01-22 23:19:05.749149830,2024,Mumbai,Maharashtra,South,BigMart,Black Pepper Wafers,Outbound,96,6.19,594.5,137.12,-96,324,988,NO
2024-01-23 01:39:05.509101820,2024,Bangalore,Karnataka,East,ShopEase,Cheese Wafers,Inbound,151,7.25,1094.12,121.16,151,267,796,NO
2024-01-23 03:59:05.269053810,2024,Hyderabad,Telangana,North,RetailMart,Black Pepper Wafers,Outbound,70,10.0,700.14,113.9,-70,285,661,NO
2024-01-23 06:19:05.029005801,2024,Kolkata,West Bengal,South,BigMart,Aloo Bhujia Wafers,Inbound,55,13.4,737.24,95.76,55,474,840,NO
2024-01-23 08:39:04.788957791,2024,Pune,Maharashtra,West,ShopEase,Aloo Bhujia Wafers,Inbound,41,12.01,492.53,106.4,41,171,87,YES
2024-01-23 10:59:04.548909782,2024,Ahmedabad,Gujarat,East,BigMart,Tomato Wafers,Inbound,24,12.89,309.37,71.88,24,173,617,NO
2024-01-23 13:19:04.308861772,2024,Surat,Gujarat,East,SuperStore,Mint Masala Wafers,Outbound,53,8.51,451.02,110.15,-53,484,914,NO
2024-01-23 15:39:04.068813762,2024,Ahmedabad,Gujarat,East,RetailMart,Chilli Wafers,Outbound,154,9.05,1393.17,210.43,-154,440,293,YES
2024-01-23 17:59:03.828765753,2024,Jaipur,Rajasthan,West,BigMart,Cream & Onion Wafers,Outbound,178,8.94,1590.75,187.47,-178,252,94,YES
2024-01-23 20:19:03.588717743,2024,Jaipur,Rajasthan,North,RetailMart,Cream & Onion Wafers,Outbound,63,6.92,435.88,50.45,-63,195,252,NO
2024-01-23 22:39:03.348669734,2024,Bangalore,Karnataka,West,RetailMart,Cream & Onion Wafers,Inbound,53,5.61,297.44,55.09,53,152,550,NO
2024-01-24 00:59:03.108621724,2024,Kolkata,West Bengal,East,SuperStore,Black Pepper Wafers,Outbound,107,10.91,1167.28,337.54,-107,273,398,NO
2024-01-24 03:19:02.868573714,2024,Kolkata,West Bengal,South,SuperStore,Chilli Wafers,Inbound,14,14.89,208.49,29.93,14,209,766,NO
2024-01-24 05:39:02.628525705,2024,Mumbai,Maharashtra,East,QuickBuy,Masala Wafers,Inbound,118,6.67,786.86,119.09,118,415,53,YES
2024-01-24 07:59:02.388477695,2024,Mumbai,Maharashtra,South,RetailMart,Cheese Wafers,Outbound,36,5.47,196.81,23.65,-36,150,927,NO
2024-01-24 10:19:02.148429686,2024,Mumbai,Maharashtra,West,BigMart,Cheese Wafers,Inbound,125,12.8,1599.41,353.65,125,476,242,YES
2024-01-24 12:39:01.908381676,2024,Pune,Maharashtra,West,SuperStore,Chilli Wafers,Inbound,96,7.53,722.48,170.49,96,352,109,YES
2024-01-24 14:59:01.668333666,2024,Chennai,Tamil Nadu,West,BigMart,Black Pepper Wafers,Outbound,113,13.3,1502.5,343.45,-113,172,765,NO
2024-01-24 17:19:01.428285657,2024,Delhi,Delhi,South,RetailMart,Mint Masala Wafers,Outbound,132,12.04,1589.2,432.62,-132,311,623,NO
2024-01-24 19:39:01.188237647,2024,Chennai,Tamil Nadu,West,SuperStore,Mint Masala Wafers,Outbound,88,14.46,1272.19,250.98,-88,311,685,NO
2024-01-24 21:59:00.948189638,2024,Ahmedabad,Gujarat,North,QuickBuy,Cheese Wafers,Inbound,52,9.09,472.64,59.97,52,350,700,NO
2024-01-25 00:19:00.708141628,2024,Chennai,Tamil Nadu,East,RetailMart,Masala Wafers,Inbound,106,11.62,1231.69,194.46,106,267,220,YES
2024-01-25 02:39:00.468093618,2024,Pune,Maharashtra,North,BigMart,Mint Masala Wafers,Outbound,40,9.65,385.94,89.73,-40,362,760,NO
2024-01-25 04:59:00.228045609,2024,Ahmedabad,Gujarat,South,QuickBuy,Chilli Wafers,Outbound,108,11.31,1221.04,271.83,-108,430,563,NO
2024-01-25 07:18:59.987997599,2024,Chennai,Tamil Nadu,West,RetailMart,Tomato Wafers,Outbound,26,9.5,246.9,50.91,-26,329,161,YES
2024-01-25 09:38:59.747949590,2024,Pune,Maharashtra,East,SuperStore,Cream & Onion Wafers,Return,92,6.89,633.54,149.89,92,338,968,NO
2024-01-25 11:58:59.507901580,2024,Delhi,Delhi,West,RetailMart,Salted Wafers,Return,119,10.08,1199.4,272.84,119,374,34,YES
2024-01-25 14:18:59.267853570,2024,Chennai,Tamil Nadu,West,ShopEase,Tomato Wafers,Inbound,191,10.29,1964.6,542.75,191,242,965,NO
2024-01-25 16:38:59.027805561,2024,Pune,Maharashtra,East,BigMart,Cream & Onion Wafers,Outbound,199,13.11,2608.1,566.49,-199,169,36,YES
2024-01-25 18:58:58.787757551,2024,Mumbai,Maharashtra,East,SuperStore,Masala Wafers,Outbound,41,12.36,506.56,129.54,-41,411,845,NO
2024-01-25 21:18:58.547709542,2024,Kolkata,West Bengal,North,SuperStore,Chilli Wafers,Outbound,177,11.64,2059.91,308.45,-177,493,828,NO
2024-01-25 23:38:58.307661532,2024,Mumbai,Maharashtra,North,ShopEase,Mint Masala Wafers,Inbound,150,6.13,920.08,216.8,150,273,622,NO
2024-01-26 01:58:58.067613522,2024,Kolkata,West Bengal,North,QuickBuy,Chilli Wafers,Outbound,44,12.21,537.07,150.62,-44,435,369,YES
2024-01-26 04:18:57.827565513,2024,Surat,Gujarat,North,SuperStore,Tomato Wafers,Outbound,142,10.0,1420.43,251.62,-142,208,176,YES
2024-01-26 06:38:57.587517503,2024,Surat,Gujarat,North,QuickBuy,Aloo Bhujia Wafers,Outbound,38,13.94,529.76,135.52,-38,302,520,NO
2024-01-26 08:58:57.347469494,2024,Surat,Gujarat,South,QuickBuy,Cream & Onion Wafers,Outbound,79,14.2,1121.7,274.77,-79,284,274,YES
2024-01-26 11:18:57.107421484,2024,Delhi,Delhi,South,QuickBuy,Chilli Wafers,Inbound,162,5.55,899.35,100.64,162,390,982,NO
2024-01-26 13:38:56.867373474,2024,Mumbai,Maharashtra,West,RetailMart,Cream & Onion Wafers,Inbound,104,13.21,1373.47,297.08,104,427,632,NO
2024-01-26 15:58:56.627325465,2024,Kolkata,West Bengal,West,ShopEase,Cream & Onion Wafers,Inbound,31,5.38,166.69,21.01,31,191,104,YES
2024-01-26 18:18:56.387277455,2024,Pune,Maharashtra,North,BigMart,Masala Wafers,Inbound,182,8.67,1578.25,463.16,182,358,155,YES
2024-01-26 20:38:56.147229446,2024,Ahmedabad,Gujarat,West,ShopEase,Masala Wafers,Outbound,78,10.42,812.99,213.23,-78,421,335,YES
2024-01-26 22:58:55.907181436,2024,Pune,Maharashtra,South,SuperStore,Masala Wafers,Inbound,98,6.48,635.14,77.45,98,305,25,YES
2024-01-27 01:18:55.667133426,2024,Ahmedabad,Gujarat,South,ShopEase,Masala Wafers,Outbound,81,12.46,1009.51,125.53,-81,151,933,NO
2024-01-27 03:38:55.427085417,2024,Jaipur,Rajasthan,West,BigMart,Mint Masala Wafers,Inbound,138,5.08,701.53,153.56,138,448,295,YES
2024-01-27 05:58:55.187037407,2024,Pune,Maharashtra,North,RetailMart,Cream & Onion Wafers,Inbound,181,6.69,1210.16,204.49,181,280,536,NO
2024-01-27 08:18:54.946989398,2024,Chennai,Tamil Nadu,South,SuperStore,Cream & Onion Wafers,Inbound,96,10.81,1037.56,111.0,96,402,354,YES
2024-01-27 10:38:54.706941388,2024,Chennai,Tamil Nadu,East,RetailMart,Tomato Wafers,Outbound,105,12.14,1275.11,265.64,-105,102,885,NO
2024-01-27 12:58:54.466893379,2024,Bangalore,Karnataka,East,SuperStore,Cheese Wafers,Inbound,84,14.17,1189.98,211.3,84,498,68,YES
2024-01-27 15:18:54.226845369,2024,Mumbai,Maharashtra,West,BigMart,Cream & Onion Wafers,Inbound,176,12.05,2121.67,255.06,176,183,326,NO
2024-01-27 17:38:53.986797359,2024,Ahmedabad,Gujarat,North,RetailMart,Black Pepper Wafers,Outbound,63,11.72,738.22,192.22,-63,313,150,YES
2024-01-27 19:58:53.746749350,2024,Ahmedabad,Gujarat,West,BigMart,Black Pepper Wafers,Return,97,8.94,867.51,245.52,97,133,856,NO
2024-01-27 22:18:53.506701340,2024,Mumbai,Maharashtra,North,BigMart,Chilli Wafers,Outbound,166,5.01,832.13,209.13,-166,149,576,NO
2024-01-28 00:38:53.266653331,2024,Delhi,Delhi,North,ShopEase,Black Pepper Wafers,Inbound,63,6.2,390.7,103.33,63,388,661,NO
2024-01-28 02:58:53.026605321,2024,Bangalore,Karnataka,East,SuperStore,Black Pepper Wafers,Inbound,25,10.35,258.64,37.06,25,428,319,YES
2024-01-28 05:18:52.786557311,2024,Delhi,Delhi,South,QuickBuy,Mint Masala Wafers,Return,108,11.75,1269.14,193.82,108,358,756,NO
2024-01-28 07:38:52.546509302,2024,Delhi,Delhi,South,QuickBuy,Salted Wafers,Outbound,29,9.17,266.06,37.7,-29,357,451,NO
2024-01-28 09:58:52.306461292,2024,Delhi,Delhi,West,RetailMart,Tomato Wafers,Outbound,55,12.31,676.87,171.26,-55,487,569,NO
2024-01-28 12:18:52.066413283,2024,Mumbai,Maharashtra,West,BigMart,Tomato Wafers,Inbound,136,10.22,1389.73,402.44,136,371,667,NO
2024-01-28 14:38:51.826365273,2024,Delhi,Delhi,North,ShopEase,Cheese Wafers,Inbound,67,5.74,384.7,93.62,67,281,111,YES
2024-01-28 16:58:51.586317263,2024,Chennai,Tamil Nadu,South,SuperStore,Black Pepper Wafers,Inbound,190,6.92,1314.83,363.28,190,132,634,NO
2024-01-28 19:18:51.346269254,2024,Surat,Gujarat,North,RetailMart,Chilli Wafers,Outbound,120,13.4,1608.0,366.21,-120,364,461,NO
2024-01-28 21:38:51.106221244,2024,Jaipur,Rajasthan,East,BigMart,Cream & Onion Wafers,Inbound,138,12.25,1690.38,300.1,138,412,864,NO
2024-01-28 23:58:50.866173235,2024,Ahmedabad,Gujarat,East,QuickBuy,Chilli Wafers,Return,90,13.95,1255.29,232.42,90,139,963,NO
2024-01-29 02:18:50.626125225,2024,Ahmedabad,Gujarat,North,QuickBuy,Black Pepper Wafers,Inbound,166,6.18,1025.15,117.96,166,407,361,YES
2024-01-29 04:38:50.386077215,2024,Jaipur,Rajasthan,North,SuperStore,Cream & Onion Wafers,Outbound,93,14.9,1385.91,147.31,-93,309,202,YES
2024-01-29 06:58:50.146029206,2024,Mumbai,Maharashtra,North,SuperStore,Mint Masala Wafers,Inbound,79,7.09,560.43,134.0,79,371,486,NO
2024-01-29 09:18:49.905981196,2024,Pune,Maharashtra,North,SuperStore,Cheese Wafers,Outbound,17,5.12,87.0,16.33,-17,235,479,NO
2024-01-29 11:38:49.665933186,2024,Mumbai,Maharashtra,North,RetailMart,Tomato Wafers,Inbound,38,14.97,569.02,119.75,38,186,3,YES
2024-01-29 13:58:49.425885177,2024,Ahmedabad,Gujarat,East,SuperStore,Masala Wafers,Outbound,121,7.81,945.1,199.92,-121,159,128,YES
2024-01-29 16:18:49.185837167,2024,Ahmedabad,Gujarat,East,RetailMart,Salted Wafers,Outbound,188,11.68,2195.88,341.4,-188,263,25,YES
2024-01-29 18:38:48.945789158,2024,Jaipur,Rajasthan,East,ShopEase,Cream & Onion Wafers,Inbound,170,6.77,1150.36,224.53,170,102,800,NO
2024-01-29 20:58:48.705741148,2024,Delhi,Delhi,West,BigMart,Masala Wafers,Outbound,140,10.8,1512.32,293.62,-140,114,976,NO
2024-01-29 23:18:48.465693138,2024,Mumbai,Maharashtra,East,QuickBuy,Tomato Wafers,Outbound,197,14.04,2765.95,491.47,-197,201,26,YES
2024-01-30 01:38:48.225645129,2024,Kolkata,West Bengal,South,RetailMart,Salted Wafers,Outbound,172,8.2,1410.71,372.62,-172,354,41,YES
2024-01-30 03:58:47.985597119,2024,Jaipur,Rajasthan,South,BigMart,Chilli Wafers,Outbound,117,11.7,1369.2,260.47,-117,324,964,NO
2024-01-30 06:18:47.745549110,2024,Chennai,Tamil Nadu,North,SuperStore,Cream & Onion Wafers,Outbound,118,6.88,811.73,179.17,-118,309,582,NO
2024-01-30 08:38:47.505501100,2024,Ahmedabad,Gujarat,East,QuickBuy,Cheese Wafers,Inbound,29,11.25,326.19,91.04,29,122,63,YES
2024-01-30 10:58:47.265453090,2024,Jaipur,Rajasthan,North,RetailMart,Mint Masala Wafers,Inbound,82,8.36,685.89,187.42,82,334,24,YES
2024-01-30 13:18:47.025405081,2024,Mumbai,Maharashtra,North,SuperStore,Cream & Onion Wafers,Return,176,7.11,1251.73,348.09,176,230,71,YES
2024-01-30 15:38:46.785357071,2024,Ahmedabad,Gujarat,South,BigMart,Chilli Wafers,Inbound,13,8.13,105.71,16.28,13,257,481,NO
2024-01-30 17:58:46.545309062,2024,Pune,Maharashtra,South,ShopEase,Tomato Wafers,Inbound,28,6.79,190.08,20.34,28,272,872,NO
2024-01-30 20:18:46.305261052,2024,Jaipur,Rajasthan,North,BigMart,Mint Masala Wafers,Outbound,111,14.02,1556.13,236.86,-111,116,899,NO
2024-01-30 22:38:46.065213042,2024,Bangalore,Karnataka,South,RetailMart,Tomato Wafers,Inbound,182,8.97,1632.88,254.31,182,469,267,YES
2024-01-31 00:58:45.825165033,2024,Ahmedabad,Gujarat,North,ShopEase,Black Pepper Wafers,Outbound,180,7.45,1341.5,378.13,-180,413,825,NO
2024-01-31 03:18:45.585117023,2024,Mumbai,Maharashtra,North,ShopEase,Black Pepper Wafers,Outbound,150,9.48,1422.61,326.98,-150,465,94,YES
2024-01-31 05:38:45.345069014,2024,Surat,Gujarat,North,SuperStore,Tomato Wafers,Outbound,150,8.21,1230.8,143.19,-150,284,394,NO
2024-01-31 07:58:45.105021004,2024,Kolkata,West Bengal,West,BigMart,Tomato Wafers,Inbound,197,12.44,2451.51,311.53,197,490,868,NO
2024-01-31 10:18:44.864972994,2024,Hyderabad,Telangana,South,RetailMart,Mint Masala Wafers,Inbound,194,14.71,2854.17,374.28,194,433,363,YES
2024-01-31 12:38:44.624924985,2024,Delhi,Delhi,South,ShopEase,Tomato Wafers,Inbound,95,9.38,891.13,201.47,95,283,314,NO
2024-01-31 14:58:44.384876975,2024,Hyderabad,Telangana,East,SuperStore,Masala Wafers,Inbound,61,13.61,830.23,205.14,61,242,116,YES
2024-01-31 17:18:44.144828966,2024,Mumbai,Maharashtra,South,ShopEase,Cheese Wafers,Inbound,120,10.66,1279.04,347.81,120,143,163,NO
2024-01-31 19:38:43.904780956,2024,Chennai,Tamil Nadu,East,BigMart,Black Pepper Wafers,Inbound,190,6.57,1248.75,359.8,190,111,876,NO
2024-01-31 21:58:43.664732946,2024,Chennai,Tamil Nadu,North,QuickBuy,Mint Masala Wafers,Outbound,118,11.91,1404.93,197.17,-118,107,789,NO
2024-02-01 00:18:43.424684937,2024,Surat,Gujarat,West,RetailMart,Salted Wafers,Outbound,95,10.13,962.76,155.92,-95,179,576,NO
2024-02-01 02:38:43.184636927,2024,Delhi,Delhi,North,QuickBuy,Masala Wafers,Outbound,52,11.51,598.32,88.59,-52,396,305,YES
2024-02-01 04:58:42.944588918,2024,Bangalore,Karnataka,North,BigMart,Black Pepper Wafers,Outbound,51,13.9,708.74,121.73,-51,261,771,NO
2024-02-01 07:18:42.704540908,2024,Surat,Gujarat,North,QuickBuy,Aloo Bhujia Wafers,Inbound,99,9.4,931.03,263.42,99,401,739,NO
2024-02-01 09:38:42.464492898,2024,Hyderabad,Telangana,East,BigMart,Tomato Wafers,Outbound,124,14.01,1737.46,373.59,-124,315,199,YES
2024-02-01 11:58:42.224444889,2024,Surat,Gujarat,West,BigMart,Mint Masala Wafers,Outbound,35,12.51,437.73,108.4,-35,347,984,NO
2024-02-01 14:18:41.984396879,2024,Hyderabad,Telangana,North,SuperStore,Tomato Wafers,Inbound,160,9.89,1581.77,313.23,160,128,731,NO
2024-02-01 16:38:41.744348870,2024,Ahmedabad,Gujarat,East,QuickBuy,Cream & Onion Wafers,Outbound,52,11.03,573.68,60.68,-52,371,179,YES
2024-02-01 18:58:41.504300860,2024,Chennai,Tamil Nadu,North,ShopEase,Masala Wafers,Inbound,86,8.26,710.0,80.12,86,232,357,NO
2024-02-01 21:18:41.264252850,2024,Ahmedabad,Gujarat,West,BigMart,Aloo Bhujia Wafers,Inbound,165,14.84,2447.94,508.15,165,104,739,NO
2024-02-01 23:38:41.024204841,2024,Kolkata,West Bengal,North,QuickBuy,Cheese Wafers,Outbound,146,11.67,1704.33,415.44,-146,343,995,NO
2024-02-02 01:58:40.784156831,2024,Delhi,Delhi,North,ShopEase,Cheese Wafers,Outbound,29,5.44,157.72,22.56,-29,129,251,NO
2024-02-02 04:18:40.544108822,2024,Bangalore,Karnataka,South,RetailMart,Cream & Onion Wafers,Outbound,193,8.27,1595.38,389.88,-193,216,298,NO
2024-02-02 06:38:40.304060812,2024,Hyderabad,Telangana,East,ShopEase,Cheese Wafers,Outbound,48,11.23,539.19,141.34,-48,277,872,NO
2024-02-02 08:58:40.064012802,2024,Bangalore,Karnataka,West,QuickBuy,Salted Wafers,Outbound,188,5.56,1045.91,190.75,-188,360,429,NO
2024-02-02 11:18:39.823964793,2024,Hyderabad,Telangana,East,QuickBuy,Chilli Wafers,Return,21,5.24,110.02,27.43,21,334,3,YES
2024-02-02 13:38:39.583916783,2024,Mumbai,Maharashtra,South,ShopEase,Cream & Onion Wafers,Inbound,192,9.5,1824.05,329.8,192,240,652,NO
2024-02-02 15:58:39.343868774,2024,Surat,Gujarat,North,ShopEase,Cream & Onion Wafers,Outbound,20,8.33,166.54,39.25,-20,404,677,NO
2024-02-02 18:18:39.103820764,2024,Kolkata,West Bengal,West,BigMart,Cheese Wafers,Inbound,163,9.38,1529.43,386.64,163,444,253,YES
2024-02-02 20:38:38.863772754,2024,Chennai,Tamil Nadu,West,QuickBuy,Salted Wafers,Inbound,51,7.63,388.97,116.06,51,149,940,NO
2024-02-02 22:58:38.623724745,2024,Hyderabad,Telangana,East,BigMart,Cream & Onion Wafers,Inbound,164,6.65,1090.14,184.32,164,369,664,NO
2024-02-03 01:18:38.383676735,2024,Bangalore,Karnataka,North,BigMart,Tomato Wafers,Outbound,20,11.89,237.83,43.33,-20,207,578,NO
2024-02-03 03:38:38.143628726,2024,Kolkata,West Bengal,South,RetailMart,Cheese Wafers,Outbound,47,10.15,476.85,63.48,-47,145,566,NO
2024-02-03 05:58:37.903580716,2024,Pune,Maharashtra,North,QuickBuy,Cheese Wafers,Outbound,107,7.0,749.17,105.49,-107,181,95,YES
